"PMID","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"15327927","0","0","1","0","1","0","5","0","4","0","0","1","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","2","0","0","4"
"15329304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0"
"15339645","0","0","3","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15339824","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","5"
"15340931","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","7","0","1","0","0","1","0","1"
"15340932","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","3"
"15342097","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","2","0","0","1"
"15342098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1"
"15342430","0","2","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","1","0","0","0","1","3","0","0","0","0","0","1","0"
"15342438","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"15343334","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","0","2","0","1","0","0","0","0","0"
"15351628","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","1","0","1","0","0","6","0","1","0","0","0","1","3"
"15363399","0","2","3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","2"
"15368088","0","0","0","1","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"15371295","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","4"
"15381021","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2"
"15381748","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2"
"15385595","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0"
"15390216","0","3","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","3"
"1542680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1"
"15448530","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"15449353","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","4","0","0","0","1","2"
"15449354","0","1","0","2","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","0","1","0","0","1","3","0","1","0","0","0","0","1"
"15449355","0","0","4","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1"
"15449356","0","1","1","1","0","0","2","0","0","1","2","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","1","5"
"15449357","0","3","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1"
"15450788","0","0","5","1","1","0","1","0","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","4","0","0","0","1","3"
"15453976","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","3","0","1","0","0","0","0","1"
"15455462","0","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1"
"15456705","0","0","0","2","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","4"
"15459076","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","3"
"15459082","0","3","0","0","1","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"15464350","0","1","0","0","1","0","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2"
"15464351","0","1","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2"
"15464352","0","1","0","0","1","0","0","1","1","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","4"
"15468121","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0"
"15473975","0","0","3","1","3","0","1","0","2","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","2"
"15476691","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","4","0","1","0","0","1"
"15486494","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"15486986","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","4","0","0","0","0","0","0","3"
"15488301","0","1","4","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","3","1","2","0","0","1"
"15488401","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","2"
"15488409","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","1"
"15488417","0","4","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","2","0","0","1","0","0","2","0","0","0","0","0","0","2"
"15488424","0","2","0","0","0","0","3","0","2","0","0","0","0","1","1","0","1","0","0","0","2","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2","2"
"15488909","0","0","0","1","3","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","3","0","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"15488911","0","2","0","1","0","0","2","0","0","0","3","0","0","0","1","0","1","1","0","0","4","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","2"
"15489267","0","1","2","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","2"
"15494184","0","3","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1"
"15499576","0","0","1","0","0","0","1","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","7"
"15500300","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","1","0","0","1"
"15504333","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"15505972","0","0","1","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","1"
"15511653","0","2","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","2","0","1","0","0","2"
"15513929","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","1","1","0","0","0","0","4","0","1","0","0","0","0","1"
"15525806","0","1","1","0","1","0","2","0","0","3","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","2","0","1","0"
"15528079","0","2","1","0","1","0","1","0","3","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3"
"15528085","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2"
"15528092","0","0","1","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1"
"15528097","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","2","0","0","0","0","2"
"15528101","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
"15528119","0","1","1","0","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0","2"
"15533557","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","3","1","0","0","0","0","4","0","0","0","0","0","0","2"
"15537672","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","2","1","0","1","0","2"
"15537676","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","3"
"15538191","1","0","0","0","0","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"15541071","0","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","2"
"15543553","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"15543554","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0"
"15546983","0","0","1","1","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","4","0","0","0","0","1"
"15563720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","2","0","3","0","1","0","0","0"
"15563722","0","4","0","1","2","0","0","0","2","0","0","1","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","2","0","3"
"15563723","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","3","0","3","0","0","0","0","1"
"15563726","0","5","0","0","2","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","2","4","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","2"
"15564587","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","3"
"15569896","0","0","3","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","1","0","1","0","3","0","0","2"
"15572117","0","0","0","0","0","0","2","0","2","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","1"
"15578167","0","0","1","0","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","1","0","0","0"
"15579169","0","2","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","2","0","1","0","0","0","0","3"
"15582037","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","2","1","0","0","0","0","3","0","0","0","0","0","0","2"
"15588604","0","0","1","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","3"
"15588605","0","0","1","0","2","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","4"
"15588608","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","2"
"15588609","0","2","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","1","0","0","1","0","1","4","0","0","0","0","0","0","1"
"15588617","0","1","0","0","1","0","1","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1"
"15589092","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","1","0","0","0","0","3","0","1","0","0","0","0","2"
"15589099","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","3"
"15589105","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"15589108","0","0","0","1","0","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","2","0","1","0","0","0","0","2"
"15590732","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"15590912","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","3","0","0","1","0","0","2","0","1","0","0","0","1","2"
"15593269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","4","0","1","0","0","0","0","0"
"15593271","0","0","0","0","0","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","1","1","1","3","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","2"
"15593272","0","1","1","0","0","0","0","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","2","0","0","0","0","1","0","0","2"
"15597043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2"
"15601525","0","2","0","0","1","0","2","0","1","0","1","1","0","0","1","0","0","0","0","0","1","0","3","1","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","3"
"15603746","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","3"
"15607988","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"15607991","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","2"
"15616129","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","3"
"15616133","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","1","2","1","0","0","1","0","0","1","0","0","0","0","1"
"15627576","0","3","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0"
"15627581","0","1","0","0","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","2","0","0","0","1","1","0","1"
"15627583","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","4","0","0","0","0","2"
"15627586","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","7","0","0","0","0","0","0","1"
"15627588","0","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","2","0","1","0","0","0","0","2"
"15627591","0","1","3","0","2","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"15629489","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","5","0","1","0","0","0","1","4"
"15635062","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","1","1","1"
"15640753","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","1"
"15647525","0","0","1","1","0","0","1","0","0","1","2","0","0","0","0","0","0","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15652307","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1"
"15652312","0","0","2","0","0","0","0","0","1","0","2","0","0","0","1","1","0","0","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","2","0","3","0","2","0","1","2"
"15661452","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2"
"15664795","0","1","2","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","6","0","3","0","2","0","0","4"
"15665880","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","0","0","0","0","0"
"15670683","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","3"
"15670701","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","6","0","4","0","0","1","0","3"
"15670705","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","1","0","0","1"
"15673452","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1"
"15681032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"15689557","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","1"
"15689960","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2"
"15691530","0","1","1","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2"
"15694331","0","1","1","0","0","0","0","0","5","0","0","1","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1"
"15700908","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15701221","0","0","5","0","0","0","1","0","2","0","1","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","3","0","3","0","0","2"
"15701224","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","2","2"
"15701226","1","2","1","0","2","0","3","0","0","0","1","0","0","0","2","0","1","0","0","0","3","0","1","0","0","0","1","2","0","0","1","0","1","5","0","2","0","2","0","2","3"
"15701230","0","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","2","1","0","1","0","0","0","1","1","0","0","0","0","2","0","3","0","0","0","3","4"
"15701237","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3"
"15703246","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1"
"15703253","0","0","0","2","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","1","0","1","0","0","1"
"15703256","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","7","0","1","0","0","0","1","3"
"15703257","0","0","1","0","0","0","0","0","3","0","1","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","2"
"15703258","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1"
"15704151","1","1","2","1","1","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","3","1","0","0","0","0","0","0","0","0","1","2","0","2","0","1","1","0","5"
"15704153","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0"
"15705612","0","1","0","1","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2","3","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1"
"15705615","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","1","0","0","0","0","0","1","0","1","0","0","1","1","3"
"15706236","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"15708643","0","1","0","1","1","0","1","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","1","0","0","5"
"15716306","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2"
"15716371","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2"
"15716469","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","2"
"15716474","0","2","0","2","2","0","1","0","3","0","0","1","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","3","0","2","0","0","1","0","2"
"15721193","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0"
"15721961","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1","0","0","5","0","0","0","0","0","0","1"
"15722208","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","2"
"15722209","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","3"
"15722210","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","2"
"15722213","0","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","1","0","0","0","0","0","4","0","1","0","0","0","0","2"
"15722215","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1"
"15728295","0","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","2"
"15728651","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","5","0","3","0","0","0","0","2"
"15728652","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","3"
"15728740","0","2","0","0","2","0","2","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1"
"15728741","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0"
